"","time_interval","number_of_pickups","is_weekend","is_night","dayInWeek","dayInMonth","month","year","hour","minute","temp","humidity","wind_speed","feels_like","clouds_all","is_raining_last_hour","is_snowing_last_hour","number_of_persons_injured","number_of_persons_killed","number_of_crashes","event_count","taxis_pickup_count","total_arrests","memorial_day","independence_day","labor_day"
"4160",2014-08-22 20:00:00,46,0,0,5,22,8,2014,20,0,23.93,66,6.2,24.1,100,1,0,0,0,1,26,399,28,0,0,0
"4161",2014-08-22 20:15:00,41,0,0,5,22,8,2014,20,15,23.93,66,6.2,24.1,100,1,0,0,0,1,26,489,28,0,0,0
"4162",2014-08-22 20:30:00,48,0,0,5,22,8,2014,20,30,21.82,73,4.12,21.96,100,0,0,0,0,0,26,529,28,0,0,0
"4163",2014-08-22 20:45:00,52,0,1,5,22,8,2014,20,45,21.82,73,4.12,21.96,100,0,0,0,0,0,26,583,28,0,0,0
"4164",2014-08-22 21:00:00,34,0,1,5,22,8,2014,21,0,21.82,73,4.12,21.96,100,0,0,0,0,0,26,653,28,0,0,0
"4165",2014-08-22 21:15:00,48,0,1,5,22,8,2014,21,15,21.82,73,4.12,21.96,100,0,0,0,0,0,26,675,28,0,0,0
"4166",2014-08-22 21:30:00,53,0,1,5,22,8,2014,21,30,20.8,72,3.6,20.82,100,1,0,0,0,0,26,687,28,0,0,0
"4167",2014-08-22 21:45:00,49,0,1,5,22,8,2014,21,45,20.8,72,3.6,20.82,100,1,0,0,0,0,26,764,28,0,0,0
"4168",2014-08-22 22:00:00,55,0,1,5,22,8,2014,22,0,20.8,72,3.6,20.82,100,1,0,0,0,0,26,828,28,0,0,0
"4169",2014-08-22 22:15:00,34,0,1,5,22,8,2014,22,15,20.8,72,3.6,20.82,100,1,0,0,0,1,26,876,28,0,0,0
"4170",2014-08-22 22:30:00,33,0,1,5,22,8,2014,22,30,21.94,66,3.1,21.91,100,1,0,0,0,0,26,766,28,0,0,0
"4171",2014-08-22 22:45:00,43,0,1,5,22,8,2014,22,45,21.94,66,3.1,21.91,100,1,0,0,0,0,26,712,28,0,0,0
"4172",2014-08-22 23:00:00,51,0,1,5,22,8,2014,23,0,21.94,66,3.1,21.91,100,1,0,0,0,0,26,714,28,0,0,0
"4173",2014-08-22 23:15:00,58,0,1,5,22,8,2014,23,15,21.94,66,3.1,21.91,100,1,0,0,0,0,26,660,28,0,0,0
"4174",2014-08-22 23:30:00,33,0,1,5,22,8,2014,23,30,21.24,70,2.6,21.25,100,0,0,0,0,0,26,678,28,0,0,0
"4175",2014-08-22 23:45:00,38,0,1,5,22,8,2014,23,45,21.24,70,2.6,21.25,100,0,0,0,0,0,26,675,28,0,0,0
"4176",2014-08-23 00:00:00,2,1,1,6,23,8,2014,0,0,21.24,70,2.6,21.25,100,0,0,0,0,0,26,736,27,0,0,0
"4177",2014-08-23 17:00:00,27,1,0,6,23,8,2014,17,0,22.91,60,6.7,22.82,100,0,0,0,0,2,31,507,27,0,0,0
"4178",2014-08-23 17:15:00,30,1,0,6,23,8,2014,17,15,22.91,60,6.7,22.82,100,0,0,0,0,0,31,465,27,0,0,0
"4179",2014-08-23 17:30:00,33,1,0,6,23,8,2014,17,30,22.99,51,5.14,22.68,20,0,0,0,0,0,31,499,27,0,0,0
"4180",2014-08-23 17:45:00,31,1,0,6,23,8,2014,17,45,22.99,51,5.14,22.68,20,0,0,0,0,0,31,473,27,0,0,0
"4181",2014-08-23 18:00:00,40,1,0,6,23,8,2014,18,0,22.99,51,5.14,22.68,20,0,0,0,0,2,31,533,27,0,0,0
"4182",2014-08-23 18:15:00,41,1,0,6,23,8,2014,18,15,22.99,51,5.14,22.68,20,0,0,0,0,0,31,448,27,0,0,0
"4183",2014-08-23 18:30:00,42,1,0,6,23,8,2014,18,30,24.17,51,5.7,23.97,75,1,0,0,0,0,31,383,27,0,0,0
"4184",2014-08-23 18:45:00,36,1,0,6,23,8,2014,18,45,24.17,51,5.7,23.97,75,1,0,0,0,0,31,464,27,0,0,0
"4185",2014-08-23 19:00:00,44,1,0,6,23,8,2014,19,0,24.17,51,5.7,23.97,75,1,0,0,0,0,31,538,27,0,0,0
"4186",2014-08-23 19:15:00,35,1,0,6,23,8,2014,19,15,24.17,51,5.7,23.97,75,1,0,0,0,0,31,456,27,0,0,0
"4187",2014-08-23 19:30:00,48,1,0,6,23,8,2014,19,30,23.93,54,4.12,23.79,40,1,0,0,0,0,31,461,27,0,0,0
"4188",2014-08-23 19:45:00,41,1,0,6,23,8,2014,19,45,23.93,54,4.12,23.79,40,1,0,0,0,0,31,444,27,0,0,0
"4189",2014-08-23 20:00:00,39,1,0,6,23,8,2014,20,0,23.93,54,4.12,23.79,40,1,0,0,0,0,31,442,27,0,0,0
"4190",2014-08-23 20:15:00,38,1,0,6,23,8,2014,20,15,23.93,54,4.12,23.79,40,1,0,0,0,0,31,513,27,0,0,0
"4191",2014-08-23 20:30:00,21,1,0,6,23,8,2014,20,30,22.21,67,3.1,22.24,75,1,0,0,0,0,31,493,27,0,0,0
"4192",2014-08-23 20:45:00,40,1,1,6,23,8,2014,20,45,22.21,67,3.1,22.24,75,1,0,0,0,0,31,560,27,0,0,0
"4193",2014-08-23 21:00:00,29,1,1,6,23,8,2014,21,0,22.21,67,3.1,22.24,75,1,0,0,0,0,31,580,27,0,0,0
"4194",2014-08-23 21:15:00,44,1,1,6,23,8,2014,21,15,22.21,67,3.1,22.24,75,1,0,0,0,0,31,568,27,0,0,0
"4195",2014-08-23 21:30:00,40,1,1,6,23,8,2014,21,30,21.97,65,3.6,21.92,75,1,0,0,0,0,31,566,27,0,0,0
"4196",2014-08-23 21:45:00,41,1,1,6,23,8,2014,21,45,21.97,65,3.6,21.92,75,1,0,0,0,0,31,554,27,0,0,0
"4197",2014-08-23 22:00:00,41,1,1,6,23,8,2014,22,0,21.97,65,3.6,21.92,75,1,0,0,0,0,31,607,27,0,0,0
"4198",2014-08-23 22:15:00,41,1,1,6,23,8,2014,22,15,21.97,65,3.6,21.92,75,1,0,0,0,0,31,610,27,0,0,0
"4199",2014-08-23 22:30:00,28,1,1,6,23,8,2014,22,30,21.24,68,3.1,21.2,100,1,0,0,0,0,31,696,27,0,0,0
"4200",2014-08-23 22:45:00,37,1,1,6,23,8,2014,22,45,21.24,68,3.1,21.2,100,1,0,0,0,1,31,682,27,0,0,0
"4201",2014-08-23 23:00:00,29,1,1,6,23,8,2014,23,0,21.24,68,3.1,21.2,100,1,0,0,0,0,31,579,27,0,0,0
"4202",2014-08-23 23:15:00,26,1,1,6,23,8,2014,23,15,21.24,68,3.1,21.2,100,1,0,0,0,0,31,604,27,0,0,0
"4203",2014-08-23 23:30:00,36,1,1,6,23,8,2014,23,30,21.24,68,2.1,21.2,100,1,0,0,0,0,31,811,27,0,0,0
"4204",2014-08-23 23:45:00,27,1,1,6,23,8,2014,23,45,21.24,68,2.1,21.2,100,1,0,0,0,0,31,711,27,0,0,0
"4205",2014-08-24 00:00:00,5,1,1,7,24,8,2014,0,0,21.24,68,2.1,21.2,100,1,0,0,0,0,31,600,18,0,0,0
"4206",2014-08-24 17:00:00,40,1,0,7,24,8,2014,17,0,24.48,53,5.7,24.37,75,0,0,0,0,0,27,512,18,0,0,0
"4207",2014-08-24 17:15:00,37,1,0,7,24,8,2014,17,15,24.48,53,5.7,24.37,75,0,0,0,0,0,27,545,18,0,0,0
"4208",2014-08-24 17:30:00,27,1,0,7,24,8,2014,17,30,25.89,46,4.12,25.74,40,0,0,0,0,0,27,541,18,0,0,0
"4209",2014-08-24 17:45:00,41,1,0,7,24,8,2014,17,45,25.89,46,4.12,25.74,40,0,0,0,0,0,27,466,18,0,0,0
"4210",2014-08-24 18:00:00,34,1,0,7,24,8,2014,18,0,25.89,46,4.12,25.74,40,0,0,0,0,0,27,533,18,0,0,0
"4211",2014-08-24 18:15:00,19,1,0,7,24,8,2014,18,15,25.89,46,4.12,25.74,40,0,0,0,0,0,27,369,18,0,0,0
"4212",2014-08-24 18:30:00,21,1,0,7,24,8,2014,18,30,25.92,48,4.63,25.82,75,0,0,0,0,0,27,408,18,0,0,0
"4213",2014-08-24 18:45:00,27,1,0,7,24,8,2014,18,45,25.92,48,4.63,25.82,75,0,0,0,0,0,27,442,18,0,0,0
"4214",2014-08-24 19:00:00,28,1,0,7,24,8,2014,19,0,25.92,48,4.63,25.82,75,0,0,0,0,0,27,427,18,0,0,0
"4215",2014-08-24 19:15:00,29,1,0,7,24,8,2014,19,15,25.92,48,4.63,25.82,75,0,0,0,0,0,27,447,18,0,0,0
"4216",2014-08-24 19:30:00,25,1,0,7,24,8,2014,19,30,26.24,44,3.6,26.24,0,0,0,0,0,0,27,445,18,0,0,0
"4217",2014-08-24 19:45:00,31,1,0,7,24,8,2014,19,45,26.24,44,3.6,26.24,0,0,0,0,0,0,27,499,18,0,0,0
"4218",2014-08-24 20:00:00,20,1,0,7,24,8,2014,20,0,26.24,44,3.6,26.24,0,0,0,0,0,0,27,495,18,0,0,0
"4219",2014-08-24 20:15:00,16,1,0,7,24,8,2014,20,15,26.24,44,3.6,26.24,0,0,0,0,0,0,27,515,18,0,0,0
"4220",2014-08-24 20:30:00,31,1,0,7,24,8,2014,20,30,24.98,54,4.12,24.94,40,0,0,0,0,0,27,553,18,0,0,0
"4221",2014-08-24 20:45:00,26,1,1,7,24,8,2014,20,45,24.98,54,4.12,24.94,40,0,0,0,0,0,27,590,18,0,0,0
"4222",2014-08-24 21:00:00,26,1,1,7,24,8,2014,21,0,24.98,54,4.12,24.94,40,0,0,0,0,0,27,605,18,0,0,0
"4223",2014-08-24 21:15:00,17,1,1,7,24,8,2014,21,15,24.98,54,4.12,24.94,40,0,0,0,0,0,27,516,18,0,0,0
"4224",2014-08-24 21:30:00,23,1,1,7,24,8,2014,21,30,23.38,59,5.7,23.31,0,0,0,0,0,1,27,492,18,0,0,0
"4225",2014-08-24 21:45:00,40,1,1,7,24,8,2014,21,45,23.38,59,5.7,23.31,0,0,0,1,0,1,27,694,18,0,0,0
"4226",2014-08-24 22:00:00,15,1,1,7,24,8,2014,22,0,23.38,59,5.7,23.31,0,0,0,0,0,0,27,794,18,0,0,0
"4227",2014-08-24 22:15:00,24,1,1,7,24,8,2014,22,15,23.38,59,5.7,23.31,0,0,0,0,0,0,27,651,18,0,0,0
"4228",2014-08-24 22:30:00,25,1,1,7,24,8,2014,22,30,22.32,63,4.63,22.25,0,0,0,0,0,0,27,449,18,0,0,0
"4229",2014-08-24 22:45:00,26,1,1,7,24,8,2014,22,45,22.32,63,4.63,22.25,0,0,0,0,0,0,27,672,18,0,0,0
"4230",2014-08-24 23:00:00,13,1,1,7,24,8,2014,23,0,22.32,63,4.63,22.25,0,0,0,0,0,0,27,627,18,0,0,0
"4231",2014-08-24 23:15:00,8,1,1,7,24,8,2014,23,15,22.32,63,4.63,22.25,0,0,0,0,0,0,27,609,18,0,0,0
"4232",2014-08-24 23:30:00,4,1,1,7,24,8,2014,23,30,21.27,63,3.1,21.1,0,0,0,0,0,0,27,687,18,0,0,0
"4233",2014-08-24 23:45:00,9,1,1,7,24,8,2014,23,45,21.27,63,3.1,21.1,0,0,0,0,0,0,27,746,18,0,0,0
"4234",2014-08-25 00:00:00,0,0,1,1,25,8,2014,0,0,21.27,63,3.1,21.1,0,0,0,0,0,0,27,653,25,0,0,0
"4235",2014-08-25 17:00:00,61,0,0,1,25,8,2014,17,0,29.2,38,3.6,28.63,0,0,0,0,0,0,29,569,25,0,0,0
"4236",2014-08-25 17:15:00,74,0,0,1,25,8,2014,17,15,29.2,38,3.6,28.63,0,0,0,0,0,0,29,531,25,0,0,0
"4237",2014-08-25 17:30:00,60,0,0,1,25,8,2014,17,30,29.98,35,3.6,29.15,0,0,0,0,0,0,29,520,25,0,0,0
"4238",2014-08-25 17:45:00,62,0,0,1,25,8,2014,17,45,29.98,35,3.6,29.15,0,0,0,0,0,0,29,578,25,0,0,0
"4239",2014-08-25 18:00:00,42,0,0,1,25,8,2014,18,0,29.98,35,3.6,29.15,0,0,0,0,0,0,29,477,25,0,0,0
"4240",2014-08-25 18:15:00,51,0,0,1,25,8,2014,18,15,29.98,35,3.6,29.15,0,0,0,0,0,0,29,474,25,0,0,0
"4241",2014-08-25 18:30:00,46,0,0,1,25,8,2014,18,30,31.04,33,4.12,30.08,0,0,0,0,0,0,29,455,25,0,0,0
"4242",2014-08-25 18:45:00,45,0,0,1,25,8,2014,18,45,31.04,33,4.12,30.08,0,0,0,0,0,1,29,558,25,0,0,0
"4243",2014-08-25 19:00:00,52,0,0,1,25,8,2014,19,0,31.04,33,4.12,30.08,0,0,0,0,0,0,29,486,25,0,0,0
"4244",2014-08-25 19:15:00,49,0,0,1,25,8,2014,19,15,31.04,33,4.12,30.08,0,0,0,0,0,0,29,508,25,0,0,0
"4245",2014-08-25 19:30:00,48,0,0,1,25,8,2014,19,30,30.81,34,4.12,29.93,0,0,0,0,0,0,29,445,25,0,0,0
"4246",2014-08-25 19:45:00,47,0,0,1,25,8,2014,19,45,30.81,34,4.12,29.93,0,0,0,0,0,0,29,542,25,0,0,0
"4247",2014-08-25 20:00:00,52,0,0,1,25,8,2014,20,0,30.81,34,4.12,29.93,0,0,0,0,0,0,29,611,25,0,0,0
"4248",2014-08-25 20:15:00,47,0,0,1,25,8,2014,20,15,30.81,34,4.12,29.93,0,0,0,0,0,0,29,539,25,0,0,0
"4249",2014-08-25 20:30:00,32,0,0,1,25,8,2014,20,30,29.31,37,2.6,28.65,0,0,0,1,0,1,29,659,25,0,0,0
"4250",2014-08-25 20:45:00,38,0,1,1,25,8,2014,20,45,29.31,37,2.6,28.65,0,0,0,0,0,0,29,736,25,0,0,0
"4251",2014-08-25 21:00:00,29,0,1,1,25,8,2014,21,0,29.31,37,2.6,28.65,0,0,0,0,0,0,29,709,25,0,0,0
"4252",2014-08-25 21:15:00,30,0,1,1,25,8,2014,21,15,29.31,37,2.6,28.65,0,0,0,0,0,0,29,678,25,0,0,0
"4253",2014-08-25 21:30:00,35,0,1,1,25,8,2014,21,30,29.06,37,3.1,28.41,0,0,0,0,0,1,29,693,25,0,0,0
"4254",2014-08-25 21:45:00,25,0,1,1,25,8,2014,21,45,29.06,37,3.1,28.41,0,0,0,0,0,0,29,767,25,0,0,0
"4255",2014-08-25 22:00:00,21,0,1,1,25,8,2014,22,0,29.06,37,3.1,28.41,0,0,0,0,0,0,29,745,25,0,0,0
"4256",2014-08-25 22:15:00,26,0,1,1,25,8,2014,22,15,29.06,37,3.1,28.41,0,0,0,0,0,0,29,690,25,0,0,0
"4257",2014-08-25 22:30:00,28,0,1,1,25,8,2014,22,30,28.18,40,3.1,27.82,0,0,0,0,0,0,29,700,25,0,0,0
"4258",2014-08-25 22:45:00,23,0,1,1,25,8,2014,22,45,28.18,40,3.1,27.82,0,0,0,0,0,0,29,634,25,0,0,0
"4259",2014-08-25 23:00:00,30,0,1,1,25,8,2014,23,0,28.18,40,3.1,27.82,0,0,0,0,0,0,29,693,25,0,0,0
"4260",2014-08-25 23:15:00,20,0,1,1,25,8,2014,23,15,28.18,40,3.1,27.82,0,0,0,0,0,0,29,570,25,0,0,0
"4261",2014-08-25 23:30:00,13,0,1,1,25,8,2014,23,30,27.49,40,2.6,27.24,0,0,0,0,0,0,29,614,25,0,0,0
"4262",2014-08-25 23:45:00,11,0,1,1,25,8,2014,23,45,27.49,40,2.6,27.24,0,0,0,0,0,0,29,695,25,0,0,0
"4263",2014-08-26 00:00:00,0,0,1,2,26,8,2014,0,0,27.49,40,2.6,27.24,0,0,0,0,0,0,29,623,35,0,0,0
"4264",2014-08-26 17:00:00,81,0,0,2,26,8,2014,17,0,30.57,41,3.1,30.5,0,0,0,0,0,0,28,688,35,0,0,0
"4265",2014-08-26 17:15:00,76,0,0,2,26,8,2014,17,15,30.57,41,3.1,30.5,0,0,0,0,0,0,28,583,35,0,0,0
"4266",2014-08-26 17:30:00,60,0,0,2,26,8,2014,17,30,28.37,52,1.54,29.08,0,0,0,0,0,1,28,630,35,0,0,0
"4267",2014-08-26 17:45:00,75,0,0,2,26,8,2014,17,45,28.37,52,1.54,29.08,0,0,0,0,0,0,28,585,35,0,0,0
"4268",2014-08-26 18:00:00,63,0,0,2,26,8,2014,18,0,28.37,52,1.54,29.08,0,0,0,0,0,0,28,588,35,0,0,0
"4269",2014-08-26 18:15:00,67,0,0,2,26,8,2014,18,15,28.37,52,1.54,29.08,0,0,0,0,0,0,28,504,35,0,0,0
"4270",2014-08-26 18:30:00,54,0,0,2,26,8,2014,18,30,28.18,55,4.63,29.16,20,0,0,0,0,0,28,595,35,0,0,0
"4271",2014-08-26 18:45:00,66,0,0,2,26,8,2014,18,45,28.18,55,4.63,29.16,20,0,0,0,0,1,28,562,35,0,0,0
"4272",2014-08-26 19:00:00,66,0,0,2,26,8,2014,19,0,28.18,55,4.63,29.16,20,0,0,0,0,1,28,503,35,0,0,0
"4273",2014-08-26 19:15:00,55,0,0,2,26,8,2014,19,15,28.18,55,4.63,29.16,20,0,0,0,0,0,28,480,35,0,0,0
"4274",2014-08-26 19:30:00,59,0,0,2,26,8,2014,19,30,28.37,48,6.17,28.68,0,0,0,0,0,0,28,434,35,0,0,0
"4275",2014-08-26 19:45:00,55,0,0,2,26,8,2014,19,45,28.37,48,6.17,28.68,0,0,0,0,0,0,28,451,35,0,0,0
"4276",2014-08-26 20:00:00,61,0,0,2,26,8,2014,20,0,28.37,48,6.17,28.68,0,0,0,1,0,1,28,519,35,0,0,0
"4277",2014-08-26 20:15:00,59,0,0,2,26,8,2014,20,15,28.37,48,6.17,28.68,0,0,0,0,0,1,28,518,35,0,0,0
"4278",2014-08-26 20:30:00,43,0,0,2,26,8,2014,20,30,28,50,6.68,28.45,0,0,0,0,0,0,28,586,35,0,0,0
"4279",2014-08-26 20:45:00,60,0,1,2,26,8,2014,20,45,28,50,6.68,28.45,0,0,0,0,0,0,28,645,35,0,0,0
"4280",2014-08-26 21:00:00,53,0,1,2,26,8,2014,21,0,28,50,6.68,28.45,0,0,0,0,0,0,28,697,35,0,0,0
"4281",2014-08-26 21:15:00,46,0,1,2,26,8,2014,21,15,28,50,6.68,28.45,0,0,0,0,0,0,28,715,35,0,0,0
"4282",2014-08-26 21:30:00,48,0,1,2,26,8,2014,21,30,26.95,53,6.17,27.55,0,0,0,0,0,0,28,776,35,0,0,0
"4283",2014-08-26 21:45:00,49,0,1,2,26,8,2014,21,45,26.95,53,6.17,27.55,0,0,0,0,0,0,28,778,35,0,0,0
"4284",2014-08-26 22:00:00,38,0,1,2,26,8,2014,22,0,26.95,53,6.17,27.55,0,0,0,0,0,1,28,835,35,0,0,0
"4285",2014-08-26 22:15:00,34,0,1,2,26,8,2014,22,15,26.95,53,6.17,27.55,0,0,0,0,0,0,28,755,35,0,0,0
"4286",2014-08-26 22:30:00,30,0,1,2,26,8,2014,22,30,25.89,54,5.65,25.94,0,0,0,0,0,0,28,689,35,0,0,0
"4287",2014-08-26 22:45:00,33,0,1,2,26,8,2014,22,45,25.89,54,5.65,25.94,0,0,0,0,0,0,28,767,35,0,0,0
"4288",2014-08-26 23:00:00,24,0,1,2,26,8,2014,23,0,25.89,54,5.65,25.94,0,0,0,0,0,0,28,649,35,0,0,0
"4289",2014-08-26 23:15:00,21,0,1,2,26,8,2014,23,15,25.89,54,5.65,25.94,0,0,0,0,0,0,28,649,35,0,0,0
"4290",2014-08-26 23:30:00,11,0,1,2,26,8,2014,23,30,24.25,64,6.68,24.4,0,0,0,0,0,0,28,704,35,0,0,0
"4291",2014-08-26 23:45:00,19,0,1,2,26,8,2014,23,45,24.25,64,6.68,24.4,0,0,0,0,0,0,28,702,35,0,0,0
"4292",2014-08-27 00:00:00,2,0,1,3,27,8,2014,0,0,24.25,64,6.68,24.4,0,0,0,0,0,0,28,686,46,0,0,0
"4293",2014-08-27 17:00:00,92,0,0,3,27,8,2014,17,0,30.86,40,4.11,30.73,0,0,0,0,0,0,27,645,46,0,0,0
"4294",2014-08-27 17:15:00,80,0,0,3,27,8,2014,17,15,30.86,40,4.11,30.73,0,0,0,0,0,0,27,623,46,0,0,0
"4295",2014-08-27 17:30:00,86,0,0,3,27,8,2014,17,30,31.92,40,4.12,32.16,0,0,0,0,0,0,27,623,46,0,0,0
"4296",2014-08-27 17:45:00,66,0,0,3,27,8,2014,17,45,31.92,40,4.12,32.16,0,0,0,0,0,0,27,626,46,0,0,0
"4297",2014-08-27 18:00:00,83,0,0,3,27,8,2014,18,0,31.92,40,4.12,32.16,0,0,0,0,0,1,27,600,46,0,0,0
"4298",2014-08-27 18:15:00,59,0,0,3,27,8,2014,18,15,31.92,40,4.12,32.16,0,0,0,0,0,0,27,600,46,0,0,0
"4299",2014-08-27 18:30:00,68,0,0,3,27,8,2014,18,30,31.92,40,5.7,32.16,0,0,0,0,0,0,27,605,46,0,0,0
"4300",2014-08-27 18:45:00,62,0,0,3,27,8,2014,18,45,31.92,40,5.7,32.16,0,0,0,0,0,1,27,559,46,0,0,0
"4301",2014-08-27 19:00:00,70,0,0,3,27,8,2014,19,0,31.92,40,5.7,32.16,0,0,0,0,0,0,27,541,46,0,0,0
"4302",2014-08-27 19:15:00,67,0,0,3,27,8,2014,19,15,31.92,40,5.7,32.16,0,0,0,0,0,0,27,465,46,0,0,0
"4303",2014-08-27 19:30:00,51,0,0,3,27,8,2014,19,30,31.84,42,6.2,32.41,0,0,0,0,0,0,27,416,46,0,0,0
"4304",2014-08-27 19:45:00,54,0,0,3,27,8,2014,19,45,31.84,42,6.2,32.41,0,0,0,0,0,1,27,449,46,0,0,0
"4305",2014-08-27 20:00:00,51,0,0,3,27,8,2014,20,0,31.84,42,6.2,32.41,0,0,0,0,0,0,27,545,46,0,0,0
"4306",2014-08-27 20:15:00,54,0,0,3,27,8,2014,20,15,31.84,42,6.2,32.41,0,0,0,0,0,0,27,580,46,0,0,0
"4307",2014-08-27 20:30:00,66,0,0,3,27,8,2014,20,30,30.86,44,7.71,31.33,0,0,0,0,0,0,27,603,46,0,0,0
"4308",2014-08-27 20:45:00,74,0,1,3,27,8,2014,20,45,30.86,44,7.71,31.33,0,0,0,0,0,0,27,677,46,0,0,0
"4309",2014-08-27 21:00:00,36,0,1,3,27,8,2014,21,0,30.86,44,7.71,31.33,0,0,0,0,0,0,27,712,46,0,0,0
"4310",2014-08-27 21:15:00,41,0,1,3,27,8,2014,21,15,30.86,44,7.71,31.33,0,0,0,0,0,0,27,707,46,0,0,0
"4311",2014-08-27 21:30:00,57,0,1,3,27,8,2014,21,30,30.13,48,5.14,30.93,0,0,0,0,0,0,27,769,46,0,0,0
"4312",2014-08-27 21:45:00,43,0,1,3,27,8,2014,21,45,30.13,48,5.14,30.93,0,0,0,0,0,0,27,817,46,0,0,0
"4313",2014-08-27 22:00:00,47,0,1,3,27,8,2014,22,0,30.13,48,5.14,30.93,0,0,0,0,0,0,27,811,46,0,0,0
"4314",2014-08-27 22:15:00,46,0,1,3,27,8,2014,22,15,30.13,48,5.14,30.93,0,0,0,0,0,0,27,865,46,0,0,0
"4315",2014-08-27 22:30:00,33,0,1,3,27,8,2014,22,30,29.34,54,5.65,30.67,0,0,0,0,0,0,27,741,46,0,0,0
"4316",2014-08-27 22:45:00,37,0,1,3,27,8,2014,22,45,29.34,54,5.65,30.67,0,0,0,0,0,0,27,803,46,0,0,0
"4317",2014-08-27 23:00:00,30,0,1,3,27,8,2014,23,0,29.34,54,5.65,30.67,0,0,0,0,0,0,27,838,46,0,0,0
"4318",2014-08-27 23:15:00,23,0,1,3,27,8,2014,23,15,29.34,54,5.65,30.67,0,0,0,0,0,0,27,707,46,0,0,0
"4319",2014-08-27 23:30:00,20,0,1,3,27,8,2014,23,30,28.19,55,4.11,29.17,0,0,0,0,0,0,27,732,46,0,0,0
"4320",2014-08-27 23:45:00,19,0,1,3,27,8,2014,23,45,28.19,55,4.11,29.17,0,0,0,0,0,0,27,821,46,0,0,0
"4321",2014-08-28 00:00:00,0,0,1,4,28,8,2014,0,0,28.19,55,4.11,29.17,0,0,0,2,0,2,27,768,47,0,0,0
"4322",2014-08-28 17:00:00,91,0,0,4,28,8,2014,17,0,26.74,41,6.2,26.72,0,0,0,0,0,0,25,587,47,0,0,0
"4323",2014-08-28 17:15:00,82,0,0,4,28,8,2014,17,15,26.74,41,6.2,26.72,0,0,0,0,0,0,25,603,47,0,0,0
"4324",2014-08-28 17:30:00,60,0,0,4,28,8,2014,17,30,26.77,39,6.17,26.65,40,0,0,0,0,0,25,629,47,0,0,0
"4325",2014-08-28 17:45:00,82,0,0,4,28,8,2014,17,45,26.77,39,6.17,26.65,40,0,0,0,0,0,25,607,47,0,0,0
"4326",2014-08-28 18:00:00,66,0,0,4,28,8,2014,18,0,26.77,39,6.17,26.65,40,0,0,0,0,1,25,562,47,0,0,0
"4327",2014-08-28 18:15:00,81,0,0,4,28,8,2014,18,15,26.77,39,6.17,26.65,40,0,0,0,0,2,25,544,47,0,0,0
"4328",2014-08-28 18:30:00,57,0,0,4,28,8,2014,18,30,27.18,35,5.7,26.75,20,0,0,0,0,0,25,563,47,0,0,0
"4329",2014-08-28 18:45:00,72,0,0,4,28,8,2014,18,45,27.18,35,5.7,26.75,20,0,0,0,0,1,25,515,47,0,0,0
"4330",2014-08-28 19:00:00,75,0,0,4,28,8,2014,19,0,27.18,35,5.7,26.75,20,0,0,0,0,0,25,495,47,0,0,0
"4331",2014-08-28 19:15:00,74,0,0,4,28,8,2014,19,15,27.18,35,5.7,26.75,20,0,0,0,0,0,25,441,47,0,0,0
"4332",2014-08-28 19:30:00,60,0,0,4,28,8,2014,19,30,26.92,34,8.74,26.53,40,0,0,0,0,0,25,403,47,0,0,0
"4333",2014-08-28 19:45:00,76,0,0,4,28,8,2014,19,45,26.92,34,8.74,26.53,40,0,0,0,0,0,25,398,47,0,0,0
"4334",2014-08-28 20:00:00,64,0,0,4,28,8,2014,20,0,26.92,34,8.74,26.53,40,0,0,0,0,1,25,443,47,0,0,0
"4335",2014-08-28 20:15:00,59,0,0,4,28,8,2014,20,15,26.92,34,8.74,26.53,40,0,0,0,0,0,25,499,47,0,0,0
"4336",2014-08-28 20:30:00,56,0,0,4,28,8,2014,20,30,26.36,35,6.68,26.36,20,0,0,0,0,0,25,556,47,0,0,0
"4337",2014-08-28 20:45:00,68,0,1,4,28,8,2014,20,45,26.36,35,6.68,26.36,20,0,0,0,0,0,25,658,47,0,0,0
"4338",2014-08-28 21:00:00,70,0,1,4,28,8,2014,21,0,26.36,35,6.68,26.36,20,0,0,1,0,2,25,696,47,0,0,0
"4339",2014-08-28 21:15:00,66,0,1,4,28,8,2014,21,15,26.36,35,6.68,26.36,20,0,0,0,0,1,25,748,47,0,0,0
"4340",2014-08-28 21:30:00,59,0,1,4,28,8,2014,21,30,25.89,35,6.7,25.45,0,0,0,0,0,0,25,756,47,0,0,0
"4341",2014-08-28 21:45:00,64,0,1,4,28,8,2014,21,45,25.89,35,6.7,25.45,0,0,0,0,0,1,25,795,47,0,0,0
"4342",2014-08-28 22:00:00,46,0,1,4,28,8,2014,22,0,25.89,35,6.7,25.45,0,0,0,0,0,1,25,853,47,0,0,0
"4343",2014-08-28 22:15:00,38,0,1,4,28,8,2014,22,15,25.89,35,6.7,25.45,0,0,0,0,0,0,25,844,47,0,0,0
"4344",2014-08-28 22:30:00,35,0,1,4,28,8,2014,22,30,25.09,38,6.68,24.65,20,0,0,0,0,0,25,752,47,0,0,0
"4345",2014-08-28 22:45:00,40,0,1,4,28,8,2014,22,45,25.09,38,6.68,24.65,20,0,0,0,0,0,25,790,47,0,0,0
"4346",2014-08-28 23:00:00,35,0,1,4,28,8,2014,23,0,25.09,38,6.68,24.65,20,0,0,0,0,0,25,787,47,0,0,0
