"","time_interval","number_of_pickups","is_weekend","is_night","dayInWeek","dayInMonth","month","hour","minute","feels_like","is_raining_last_hour","number_of_crashes","taxis_pickup_count","total_arrests","is_holiday","is_persons_injured"
"290",2014-04-11 00:00:00,0,0,1,5,11,4,0,0,11.37,0,0,834,40,0,0
"291",2014-04-11 17:00:00,76,0,0,5,11,4,17,0,20.54,0,0,659,40,0,0
"292",2014-04-11 17:15:00,78,0,0,5,11,4,17,15,20.54,0,0,659,40,0,0
"293",2014-04-11 17:30:00,84,0,0,5,11,4,17,30,22.4,0,0,695,40,0,0
"294",2014-04-11 17:45:00,71,0,0,5,11,4,17,45,22.4,0,1,643,40,0,0
"295",2014-04-11 18:00:00,78,0,0,5,11,4,18,0,22.4,0,0,614,40,0,0
"296",2014-04-11 18:15:00,60,0,0,5,11,4,18,15,22.4,0,0,581,40,0,0
"297",2014-04-11 18:30:00,67,0,0,5,11,4,18,30,22.17,0,0,603,40,0,0
"298",2014-04-11 18:45:00,69,0,0,5,11,4,18,45,22.17,0,0,444,40,0,0
"299",2014-04-11 19:00:00,54,0,0,5,11,4,19,0,22.17,0,1,414,40,0,0
"300",2014-04-11 19:15:00,57,0,0,5,11,4,19,15,22.17,0,0,370,40,0,0
"301",2014-04-11 19:30:00,44,0,0,5,11,4,19,30,20.25,0,0,390,40,0,0
"302",2014-04-11 19:45:00,25,0,0,5,11,4,19,45,20.25,0,0,381,40,0,0
"303",2014-04-11 20:00:00,36,0,0,5,11,4,20,0,20.25,0,0,402,40,0,0
"304",2014-04-11 20:15:00,33,0,0,5,11,4,20,15,20.25,0,0,375,40,0,0
"305",2014-04-11 20:30:00,33,0,0,5,11,4,20,30,20.63,0,0,538,40,0,0
"306",2014-04-11 20:45:00,40,0,1,5,11,4,20,45,20.63,0,0,546,40,0,0
"307",2014-04-11 21:00:00,25,0,1,5,11,4,21,0,20.63,0,1,607,40,0,0
"308",2014-04-11 21:15:00,26,0,1,5,11,4,21,15,20.63,0,0,688,40,0,0
"309",2014-04-11 21:30:00,34,0,1,5,11,4,21,30,18.88,1,0,777,40,0,0
"310",2014-04-11 21:45:00,32,0,1,5,11,4,21,45,18.88,1,1,741,40,0,0
"311",2014-04-11 22:00:00,40,0,1,5,11,4,22,0,18.88,1,0,759,40,0,0
"312",2014-04-11 22:15:00,59,0,1,5,11,4,22,15,18.88,1,1,747,40,0,0
"313",2014-04-11 22:30:00,53,0,1,5,11,4,22,30,18.32,0,0,729,40,0,0
"314",2014-04-11 22:45:00,31,0,1,5,11,4,22,45,18.32,0,0,688,40,0,0
"315",2014-04-11 23:00:00,33,0,1,5,11,4,23,0,18.32,0,0,700,40,0,0
"316",2014-04-11 23:15:00,34,0,1,5,11,4,23,15,18.32,0,0,861,40,0,0
"317",2014-04-11 23:30:00,27,0,1,5,11,4,23,30,16.92,0,0,768,40,0,0
"318",2014-04-11 23:45:00,29,0,1,5,11,4,23,45,16.92,0,0,872,40,0,0
"319",2014-04-12 00:00:00,1,1,1,6,12,4,0,0,16.92,0,0,789,18,0,0
"320",2014-04-12 17:00:00,33,1,0,6,12,4,17,0,20.07,0,0,638,18,0,0
"321",2014-04-12 17:15:00,34,1,0,6,12,4,17,15,20.07,0,0,562,18,0,0
"322",2014-04-12 17:30:00,26,1,0,6,12,4,17,30,19.49,0,0,641,18,0,0
"323",2014-04-12 17:45:00,31,1,0,6,12,4,17,45,19.49,0,0,645,18,0,0
"324",2014-04-12 18:00:00,40,1,0,6,12,4,18,0,19.49,0,0,603,18,0,0
"325",2014-04-12 18:15:00,40,1,0,6,12,4,18,15,19.49,0,1,564,18,0,1
"326",2014-04-12 18:30:00,45,1,0,6,12,4,18,30,21.25,0,0,526,18,0,0
"327",2014-04-12 18:45:00,42,1,0,6,12,4,18,45,21.25,0,0,587,18,0,0
"328",2014-04-12 19:00:00,36,1,0,6,12,4,19,0,21.25,0,0,522,18,0,0
"329",2014-04-12 19:15:00,17,1,0,6,12,4,19,15,21.25,0,0,489,18,0,0
"330",2014-04-12 19:30:00,24,1,0,6,12,4,19,30,20.63,0,0,435,18,0,0
"331",2014-04-12 19:45:00,37,1,0,6,12,4,19,45,20.63,0,0,446,18,0,0
"332",2014-04-12 20:00:00,24,1,0,6,12,4,20,0,20.63,0,0,430,18,0,0
"333",2014-04-12 20:15:00,21,1,0,6,12,4,20,15,20.63,0,0,495,18,0,0
"334",2014-04-12 20:30:00,29,1,0,6,12,4,20,30,17.9,0,0,559,18,0,0
"335",2014-04-12 20:45:00,22,1,1,6,12,4,20,45,17.9,0,0,636,18,0,0
"336",2014-04-12 21:00:00,25,1,1,6,12,4,21,0,17.9,0,0,696,18,0,0
"337",2014-04-12 21:15:00,18,1,1,6,12,4,21,15,17.9,0,0,674,18,0,0
"338",2014-04-12 21:30:00,30,1,1,6,12,4,21,30,16.92,0,0,755,18,0,0
"339",2014-04-12 21:45:00,35,1,1,6,12,4,21,45,16.92,0,0,799,18,0,0
"340",2014-04-12 22:00:00,21,1,1,6,12,4,22,0,16.92,0,0,839,18,0,0
"341",2014-04-12 22:15:00,26,1,1,6,12,4,22,15,16.92,0,0,800,18,0,0
"342",2014-04-12 22:30:00,25,1,1,6,12,4,22,30,15.64,0,0,721,18,0,0
"343",2014-04-12 22:45:00,42,1,1,6,12,4,22,45,15.64,0,0,840,18,0,0
"344",2014-04-12 23:00:00,34,1,1,6,12,4,23,0,15.64,0,0,804,18,0,0
"345",2014-04-12 23:15:00,19,1,1,6,12,4,23,15,15.64,0,0,750,18,0,0
"346",2014-04-12 23:30:00,19,1,1,6,12,4,23,30,14.31,0,0,713,18,0,0
"347",2014-04-12 23:45:00,15,1,1,6,12,4,23,45,14.31,0,0,784,18,0,0
"348",2014-04-13 00:00:00,0,1,1,7,13,4,0,0,14.31,0,1,742,30,0,0
"349",2014-04-13 17:00:00,26,1,0,7,13,4,17,0,20.5,0,0,604,30,0,0
"350",2014-04-13 17:15:00,13,1,0,7,13,4,17,15,20.5,0,1,577,30,0,0
"351",2014-04-13 17:30:00,14,1,0,7,13,4,17,30,21.69,0,0,610,30,0,0
"352",2014-04-13 17:45:00,21,1,0,7,13,4,17,45,21.69,0,0,620,30,0,0
"353",2014-04-13 18:00:00,12,1,0,7,13,4,18,0,21.69,0,0,624,30,0,0
"354",2014-04-13 18:15:00,11,1,0,7,13,4,18,15,21.69,0,0,558,30,0,0
"355",2014-04-13 18:30:00,5,1,0,7,13,4,18,30,21.7,0,0,553,30,0,0
"356",2014-04-13 18:45:00,23,1,0,7,13,4,18,45,21.7,0,0,616,30,0,0
"357",2014-04-13 19:00:00,18,1,0,7,13,4,19,0,21.7,0,0,501,30,0,0
"358",2014-04-13 19:15:00,6,1,0,7,13,4,19,15,21.7,0,0,494,30,0,0
"359",2014-04-13 19:30:00,8,1,0,7,13,4,19,30,22.68,0,0,512,30,0,0
"360",2014-04-13 19:45:00,13,1,0,7,13,4,19,45,22.68,0,1,552,30,0,0
"361",2014-04-13 20:00:00,4,1,0,7,13,4,20,0,22.68,0,0,526,30,0,0
"362",2014-04-13 20:15:00,12,1,0,7,13,4,20,15,22.68,0,0,535,30,0,0
"363",2014-04-13 20:30:00,12,1,0,7,13,4,20,30,23.52,0,1,540,30,0,0
"364",2014-04-13 20:45:00,22,1,1,7,13,4,20,45,23.52,0,0,675,30,0,0
"365",2014-04-13 21:00:00,26,1,1,7,13,4,21,0,23.52,0,0,664,30,0,0
"366",2014-04-13 21:15:00,15,1,1,7,13,4,21,15,23.52,0,0,588,30,0,0
"367",2014-04-13 21:30:00,6,1,1,7,13,4,21,30,22.95,0,0,573,30,0,0
"368",2014-04-13 21:45:00,8,1,1,7,13,4,21,45,22.95,0,0,727,30,0,0
"369",2014-04-13 22:00:00,7,1,1,7,13,4,22,0,22.95,0,0,700,30,0,0
"370",2014-04-13 22:15:00,8,1,1,7,13,4,22,15,22.95,0,0,593,30,0,0
"371",2014-04-13 22:30:00,6,1,1,7,13,4,22,30,22.18,0,0,529,30,0,0
"372",2014-04-13 22:45:00,8,1,1,7,13,4,22,45,22.18,0,0,750,30,0,0
"373",2014-04-13 23:00:00,3,1,1,7,13,4,23,0,22.18,0,1,622,30,0,0
"374",2014-04-13 23:15:00,9,1,1,7,13,4,23,15,22.18,0,0,517,30,0,0
"375",2014-04-13 23:30:00,0,1,1,7,13,4,23,30,21.08,0,0,592,30,0,0
"376",2014-04-13 23:45:00,2,1,1,7,13,4,23,45,21.08,0,0,707,30,0,0
"377",2014-04-14 00:00:00,0,0,1,1,14,4,0,0,21.08,0,0,542,28,0,0
"378",2014-04-14 17:00:00,50,0,0,1,14,4,17,0,21.2,0,0,648,28,0,0
"379",2014-04-14 17:15:00,35,0,0,1,14,4,17,15,21.2,0,0,631,28,0,0
"380",2014-04-14 17:30:00,53,0,0,1,14,4,17,30,21.8,0,0,665,28,0,0
"381",2014-04-14 17:45:00,28,0,0,1,14,4,17,45,21.8,0,0,645,28,0,0
"382",2014-04-14 18:00:00,22,0,0,1,14,4,18,0,21.8,0,1,587,28,0,1
"383",2014-04-14 18:15:00,32,0,0,1,14,4,18,15,21.8,0,1,605,28,0,0
"384",2014-04-14 18:30:00,19,0,0,1,14,4,18,30,22.74,0,0,589,28,0,0
"385",2014-04-14 18:45:00,30,0,0,1,14,4,18,45,22.74,0,0,535,28,0,0
"386",2014-04-14 19:00:00,29,0,0,1,14,4,19,0,22.74,0,1,547,28,0,0
"387",2014-04-14 19:15:00,13,0,0,1,14,4,19,15,22.74,0,0,475,28,0,0
"388",2014-04-14 19:30:00,19,0,0,1,14,4,19,30,21.69,0,0,453,28,0,0
"389",2014-04-14 19:45:00,23,0,0,1,14,4,19,45,21.69,0,0,439,28,0,0
"390",2014-04-14 20:00:00,17,0,0,1,14,4,20,0,21.69,0,0,489,28,0,0
"391",2014-04-14 20:15:00,24,0,0,1,14,4,20,15,21.69,0,0,522,28,0,0
"392",2014-04-14 20:30:00,15,0,0,1,14,4,20,30,20.62,0,0,550,28,0,0
"393",2014-04-14 20:45:00,17,0,1,1,14,4,20,45,20.62,0,0,609,28,0,0
"394",2014-04-14 21:00:00,16,0,1,1,14,4,21,0,20.62,0,0,656,28,0,0
"395",2014-04-14 21:15:00,13,0,1,1,14,4,21,15,20.62,0,1,641,28,0,0
"396",2014-04-14 21:30:00,18,0,1,1,14,4,21,30,20.17,0,0,708,28,0,0
"397",2014-04-14 21:45:00,17,0,1,1,14,4,21,45,20.17,0,0,761,28,0,0
"398",2014-04-14 22:00:00,7,0,1,1,14,4,22,0,20.17,0,0,729,28,0,0
"399",2014-04-14 22:15:00,11,0,1,1,14,4,22,15,20.17,0,0,706,28,0,0
"400",2014-04-14 22:30:00,10,0,1,1,14,4,22,30,18.44,0,0,677,28,0,0
"401",2014-04-14 22:45:00,10,0,1,1,14,4,22,45,18.44,0,0,665,28,0,0
"402",2014-04-14 23:00:00,6,0,1,1,14,4,23,0,18.44,0,0,691,28,0,0
"403",2014-04-14 23:15:00,8,0,1,1,14,4,23,15,18.44,0,0,653,28,0,0
"404",2014-04-14 23:30:00,6,0,1,1,14,4,23,30,17.35,0,0,586,28,0,0
"405",2014-04-14 23:45:00,4,0,1,1,14,4,23,45,17.35,0,0,641,28,0,0
"406",2014-04-15 00:00:00,0,0,1,2,15,4,0,0,17.35,0,0,605,34,0,0
"407",2014-04-15 17:00:00,85,0,0,2,15,4,17,0,14.91,1,1,681,34,0,0
"408",2014-04-15 17:15:00,98,0,0,2,15,4,17,15,14.91,1,0,694,34,0,0
"409",2014-04-15 17:30:00,86,0,0,2,15,4,17,30,14.91,1,0,725,34,0,0
"410",2014-04-15 17:45:00,91,0,0,2,15,4,17,45,14.91,1,0,662,34,0,0
"411",2014-04-15 18:00:00,78,0,0,2,15,4,18,0,14.91,1,1,593,34,0,0
"412",2014-04-15 18:15:00,67,0,0,2,15,4,18,15,14.91,1,0,619,34,0,0
"413",2014-04-15 18:30:00,100,0,0,2,15,4,18,30,14.36,1,0,612,34,0,0
"414",2014-04-15 18:45:00,76,0,0,2,15,4,18,45,14.36,1,0,486,34,0,0
"415",2014-04-15 19:00:00,73,0,0,2,15,4,19,0,14.36,1,0,529,34,0,0
"416",2014-04-15 19:15:00,77,0,0,2,15,4,19,15,14.36,1,0,462,34,0,0
"417",2014-04-15 19:30:00,54,0,0,2,15,4,19,30,14.95,1,0,426,34,0,0
"418",2014-04-15 19:45:00,68,0,0,2,15,4,19,45,14.95,1,0,451,34,0,0
"419",2014-04-15 20:00:00,65,0,0,2,15,4,20,0,14.95,1,1,549,34,0,1
"420",2014-04-15 20:15:00,76,0,0,2,15,4,20,15,14.95,1,1,597,34,0,0
"421",2014-04-15 20:30:00,52,0,0,2,15,4,20,30,14.58,0,0,589,34,0,0
"422",2014-04-15 20:45:00,54,0,1,2,15,4,20,45,14.58,0,0,695,34,0,0
"423",2014-04-15 21:00:00,62,0,1,2,15,4,21,0,14.58,0,0,761,34,0,0
"424",2014-04-15 21:15:00,40,0,1,2,15,4,21,15,14.58,0,0,759,34,0,0
"425",2014-04-15 21:30:00,49,0,1,2,15,4,21,30,9.37,1,0,781,34,0,0
"426",2014-04-15 21:45:00,52,0,1,2,15,4,21,45,9.37,1,0,766,34,0,0
"427",2014-04-15 22:00:00,42,0,1,2,15,4,22,0,9.37,1,0,891,34,0,0
"428",2014-04-15 22:15:00,34,0,1,2,15,4,22,15,9.37,1,0,863,34,0,0
"429",2014-04-15 22:30:00,22,0,1,2,15,4,22,30,3.88,1,0,931,34,0,0
"430",2014-04-15 22:45:00,17,0,1,2,15,4,22,45,3.88,1,0,915,34,0,0
"431",2014-04-15 23:00:00,7,0,1,2,15,4,23,0,3.88,1,0,984,34,0,0
"432",2014-04-15 23:15:00,10,0,1,2,15,4,23,15,3.88,1,0,881,34,0,0
"433",2014-04-15 23:30:00,14,0,1,2,15,4,23,30,1.73,1,1,840,34,0,0
"434",2014-04-15 23:45:00,1,0,1,2,15,4,23,45,1.73,1,0,796,34,0,0
"435",2014-04-16 00:00:00,0,0,1,3,16,4,0,0,1.73,1,2,863,33,0,1
"436",2014-04-16 17:00:00,66,0,0,3,16,4,17,0,1.65,1,0,705,33,0,0
"437",2014-04-16 17:15:00,77,0,0,3,16,4,17,15,1.65,1,0,696,33,0,0
"438",2014-04-16 17:30:00,82,0,0,3,16,4,17,30,3.15,1,0,713,33,0,0
"439",2014-04-16 17:45:00,69,0,0,3,16,4,17,45,3.15,1,0,690,33,0,0
"440",2014-04-16 18:00:00,67,0,0,3,16,4,18,0,3.15,1,0,644,33,0,0
"441",2014-04-16 18:15:00,67,0,0,3,16,4,18,15,3.15,1,0,662,33,0,0
"442",2014-04-16 18:30:00,59,0,0,3,16,4,18,30,4.29,0,0,646,33,0,0
"443",2014-04-16 18:45:00,51,0,0,3,16,4,18,45,4.29,0,0,586,33,0,0
"444",2014-04-16 19:00:00,61,0,0,3,16,4,19,0,4.29,0,0,536,33,0,0
"445",2014-04-16 19:15:00,55,0,0,3,16,4,19,15,4.29,0,0,503,33,0,0
"446",2014-04-16 19:30:00,43,0,0,3,16,4,19,30,5.13,0,0,436,33,0,0
"447",2014-04-16 19:45:00,46,0,0,3,16,4,19,45,5.13,0,0,405,33,0,0
"448",2014-04-16 20:00:00,56,0,0,3,16,4,20,0,5.13,0,0,478,33,0,0
"449",2014-04-16 20:15:00,35,0,0,3,16,4,20,15,5.13,0,0,567,33,0,0
"450",2014-04-16 20:30:00,49,0,0,3,16,4,20,30,6.17,0,0,639,33,0,0
"451",2014-04-16 20:45:00,48,0,1,3,16,4,20,45,6.17,0,0,687,33,0,0
"452",2014-04-16 21:00:00,55,0,1,3,16,4,21,0,6.17,0,0,714,33,0,0
"453",2014-04-16 21:15:00,48,0,1,3,16,4,21,15,6.17,0,0,773,33,0,0
"454",2014-04-16 21:30:00,41,0,1,3,16,4,21,30,6.22,0,0,808,33,0,0
"455",2014-04-16 21:45:00,56,0,1,3,16,4,21,45,6.22,0,0,875,33,0,0
"456",2014-04-16 22:00:00,32,0,1,3,16,4,22,0,6.22,0,0,890,33,0,0
"457",2014-04-16 22:15:00,18,0,1,3,16,4,22,15,6.22,0,0,872,33,0,0
"458",2014-04-16 22:30:00,12,0,1,3,16,4,22,30,5.67,0,0,881,33,0,0
"459",2014-04-16 22:45:00,15,0,1,3,16,4,22,45,5.67,0,0,869,33,0,0
"460",2014-04-16 23:00:00,10,0,1,3,16,4,23,0,5.67,0,0,865,33,0,0
"461",2014-04-16 23:15:00,12,0,1,3,16,4,23,15,5.67,0,0,861,33,0,0
"462",2014-04-16 23:30:00,10,0,1,3,16,4,23,30,4.29,0,0,802,33,0,0
"463",2014-04-16 23:45:00,8,0,1,3,16,4,23,45,4.29,0,1,837,33,0,1
"464",2014-04-17 00:00:00,0,0,1,4,17,4,0,0,4.29,0,0,912,43,0,0
"465",2014-04-17 17:00:00,82,0,0,4,17,4,17,0,4.71,0,0,683,43,0,0
"466",2014-04-17 17:15:00,61,0,0,4,17,4,17,15,4.71,0,1,666,43,0,0
"467",2014-04-17 17:30:00,77,0,0,4,17,4,17,30,3.94,0,0,668,43,0,0
"468",2014-04-17 17:45:00,99,0,0,4,17,4,17,45,3.94,0,0,629,43,0,0
"469",2014-04-17 18:00:00,87,0,0,4,17,4,18,0,3.94,0,1,600,43,0,0
"470",2014-04-17 18:15:00,77,0,0,4,17,4,18,15,3.94,0,1,603,43,0,0
"471",2014-04-17 18:30:00,96,0,0,4,17,4,18,30,6.62,0,0,522,43,0,0
"472",2014-04-17 18:45:00,74,0,0,4,17,4,18,45,6.62,0,0,502,43,0,0
"473",2014-04-17 19:00:00,64,0,0,4,17,4,19,0,6.62,0,1,463,43,0,0
"474",2014-04-17 19:15:00,65,0,0,4,17,4,19,15,6.62,0,0,382,43,0,0
"475",2014-04-17 19:30:00,75,0,0,4,17,4,19,30,5.84,0,0,355,43,0,0
"476",2014-04-17 19:45:00,70,0,0,4,17,4,19,45,5.84,0,0,330,43,0,0
"477",2014-04-17 20:00:00,52,0,0,4,17,4,20,0,5.84,0,0,330,43,0,0
"478",2014-04-17 20:15:00,63,0,0,4,17,4,20,15,5.84,0,1,453,43,0,0
"479",2014-04-17 20:30:00,97,0,0,4,17,4,20,30,5.23,0,0,479,43,0,0
"480",2014-04-17 20:45:00,104,0,1,4,17,4,20,45,5.23,0,0,568,43,0,0
"481",2014-04-17 21:00:00,62,0,1,4,17,4,21,0,5.23,0,0,581,43,0,0
"482",2014-04-17 21:15:00,66,0,1,4,17,4,21,15,5.23,0,0,580,43,0,0
"483",2014-04-17 21:30:00,43,0,1,4,17,4,21,30,5.49,0,0,637,43,0,0
"484",2014-04-17 21:45:00,59,0,1,4,17,4,21,45,5.49,0,1,703,43,0,0
"485",2014-04-17 22:00:00,40,0,1,4,17,4,22,0,5.49,0,0,709,43,0,0
"486",2014-04-17 22:15:00,49,0,1,4,17,4,22,15,5.49,0,0,786,43,0,0
"487",2014-04-17 22:30:00,33,0,1,4,17,4,22,30,3.99,0,1,752,43,0,0
"488",2014-04-17 22:45:00,32,0,1,4,17,4,22,45,3.99,0,1,765,43,0,0
"489",2014-04-17 23:00:00,17,0,1,4,17,4,23,0,3.99,0,0,847,43,0,0
"490",2014-04-17 23:15:00,22,0,1,4,17,4,23,15,3.99,0,0,860,43,0,0
"491",2014-04-17 23:30:00,11,0,1,4,17,4,23,30,2.35,0,0,809,43,0,0
"492",2014-04-17 23:45:00,11,0,1,4,17,4,23,45,2.35,0,0,855,43,0,0
"493",2014-04-18 00:00:00,0,0,1,5,18,4,0,0,2.35,0,0,813,36,0,0
"494",2014-04-18 17:00:00,46,0,0,5,18,4,17,0,4.81,0,0,713,36,0,0
"495",2014-04-18 17:15:00,41,0,0,5,18,4,17,15,4.81,0,1,662,36,0,0
"496",2014-04-18 17:30:00,40,0,0,5,18,4,17,30,5.65,0,1,755,36,0,0
"497",2014-04-18 17:45:00,44,0,0,5,18,4,17,45,5.65,0,0,693,36,0,0
"498",2014-04-18 18:00:00,38,0,0,5,18,4,18,0,5.65,0,0,679,36,0,0
"499",2014-04-18 18:15:00,36,0,0,5,18,4,18,15,5.65,0,0,641,36,0,0
"500",2014-04-18 18:30:00,52,0,0,5,18,4,18,30,6.57,0,0,665,36,0,0
"501",2014-04-18 18:45:00,36,0,0,5,18,4,18,45,6.57,0,0,587,36,0,0
"502",2014-04-18 19:00:00,39,0,0,5,18,4,19,0,6.57,0,0,531,36,0,0
"503",2014-04-18 19:15:00,25,0,0,5,18,4,19,15,6.57,0,0,471,36,0,0
"504",2014-04-18 19:30:00,31,0,0,5,18,4,19,30,6.33,0,0,469,36,0,0
"505",2014-04-18 19:45:00,35,0,0,5,18,4,19,45,6.33,0,0,494,36,0,0
"506",2014-04-18 20:00:00,25,0,0,5,18,4,20,0,6.33,0,0,526,36,0,0
"507",2014-04-18 20:15:00,27,0,0,5,18,4,20,15,6.33,0,0,618,36,0,0
"508",2014-04-18 20:30:00,34,0,0,5,18,4,20,30,6.75,0,2,662,36,0,0
"509",2014-04-18 20:45:00,23,0,1,5,18,4,20,45,6.75,0,0,841,36,0,0
"510",2014-04-18 21:00:00,21,0,1,5,18,4,21,0,6.75,0,0,816,36,0,0
"511",2014-04-18 21:15:00,18,0,1,5,18,4,21,15,6.75,0,0,799,36,0,0
"512",2014-04-18 21:30:00,31,0,1,5,18,4,21,30,5.82,0,2,839,36,0,0
"513",2014-04-18 21:45:00,48,0,1,5,18,4,21,45,5.82,0,0,903,36,0,0
"514",2014-04-18 22:00:00,76,0,1,5,18,4,22,0,5.82,0,0,936,36,0,0
"515",2014-04-18 22:15:00,48,0,1,5,18,4,22,15,5.82,0,0,917,36,0,0
"516",2014-04-18 22:30:00,31,0,1,5,18,4,22,30,5.57,0,1,916,36,0,0
"517",2014-04-18 22:45:00,24,0,1,5,18,4,22,45,5.57,0,0,931,36,0,0
"518",2014-04-18 23:00:00,32,0,1,5,18,4,23,0,5.57,0,0,810,36,0,0
"519",2014-04-18 23:15:00,20,0,1,5,18,4,23,15,5.57,0,0,832,36,0,0
"520",2014-04-18 23:30:00,13,0,1,5,18,4,23,30,4.33,0,0,803,36,0,0
"521",2014-04-18 23:45:00,12,0,1,5,18,4,23,45,4.33,0,0,761,36,0,0
"522",2014-04-19 00:00:00,2,1,1,6,19,4,0,0,4.33,0,0,804,32,0,0
"523",2014-04-19 17:00:00,16,1,0,6,19,4,17,0,15.46,0,0,590,32,0,0
"524",2014-04-19 17:15:00,17,1,0,6,19,4,17,15,15.46,0,0,586,32,0,0
"525",2014-04-19 17:30:00,14,1,0,6,19,4,17,30,16.29,0,0,548,32,0,0
"526",2014-04-19 17:45:00,18,1,0,6,19,4,17,45,16.29,0,0,623,32,0,0
"527",2014-04-19 18:00:00,27,1,0,6,19,4,18,0,16.29,0,0,584,32,0,0
"528",2014-04-19 18:15:00,21,1,0,6,19,4,18,15,16.29,0,0,513,32,0,0
"529",2014-04-19 18:30:00,33,1,0,6,19,4,18,30,17.39,0,0,487,32,0,0
"530",2014-04-19 18:45:00,17,1,0,6,19,4,18,45,17.39,0,1,496,32,0,0
"531",2014-04-19 19:00:00,19,1,0,6,19,4,19,0,17.39,0,1,483,32,0,1
"532",2014-04-19 19:15:00,25,1,0,6,19,4,19,15,17.39,0,0,405,32,0,0
"533",2014-04-19 19:30:00,17,1,0,6,19,4,19,30,17.53,0,0,422,32,0,0
"534",2014-04-19 19:45:00,16,1,0,6,19,4,19,45,17.53,0,1,452,32,0,0
"535",2014-04-19 20:00:00,16,1,0,6,19,4,20,0,17.53,0,0,479,32,0,0
"536",2014-04-19 20:15:00,16,1,0,6,19,4,20,15,17.53,0,0,547,32,0,0
"537",2014-04-19 20:30:00,13,1,0,6,19,4,20,30,17.18,0,0,550,32,0,0
"538",2014-04-19 20:45:00,25,1,1,6,19,4,20,45,17.18,0,0,643,32,0,0
"539",2014-04-19 21:00:00,13,1,1,6,19,4,21,0,17.18,0,0,692,32,0,0
"540",2014-04-19 21:15:00,19,1,1,6,19,4,21,15,17.18,0,0,566,32,0,0
"541",2014-04-19 21:30:00,17,1,1,6,19,4,21,30,17.34,0,0,673,32,0,0
"542",2014-04-19 21:45:00,18,1,1,6,19,4,21,45,17.34,0,0,765,32,0,0
"543",2014-04-19 22:00:00,22,1,1,6,19,4,22,0,17.34,0,0,698,32,0,0
"544",2014-04-19 22:15:00,17,1,1,6,19,4,22,15,17.34,0,0,753,32,0,0
"545",2014-04-19 22:30:00,16,1,1,6,19,4,22,30,15.95,0,0,740,32,0,0
"546",2014-04-19 22:45:00,20,1,1,6,19,4,22,45,15.95,0,1,743,32,0,0
"547",2014-04-19 23:00:00,14,1,1,6,19,4,23,0,15.95,0,0,621,32,0,0
"548",2014-04-19 23:15:00,12,1,1,6,19,4,23,15,15.95,0,0,678,32,0,0
"549",2014-04-19 23:30:00,16,1,1,6,19,4,23,30,14.95,0,0,688,32,0,0
"550",2014-04-19 23:45:00,8,1,1,6,19,4,23,45,14.95,0,0,693,32,0,0
"551",2014-04-20 00:00:00,1,1,1,7,20,4,0,0,14.95,0,0,638,30,0,0
"552",2014-04-20 17:00:00,23,1,0,7,20,4,17,0,11.9,0,0,486,30,0,0
"553",2014-04-20 17:15:00,14,1,0,7,20,4,17,15,11.9,0,1,460,30,0,0
"554",2014-04-20 17:30:00,14,1,0,7,20,4,17,30,10.38,0,0,524,30,0,0
"555",2014-04-20 17:45:00,23,1,0,7,20,4,17,45,10.38,0,0,558,30,0,0
"556",2014-04-20 18:00:00,19,1,0,7,20,4,18,0,10.38,0,1,605,30,0,0
"557",2014-04-20 18:15:00,10,1,0,7,20,4,18,15,10.38,0,0,576,30,0,0
"558",2014-04-20 18:30:00,13,1,0,7,20,4,18,30,10.74,0,0,491,30,0,0
"559",2014-04-20 18:45:00,46,1,0,7,20,4,18,45,10.74,0,0,491,30,0,0
"560",2014-04-20 19:00:00,23,1,0,7,20,4,19,0,10.74,0,0,461,30,0,0
"561",2014-04-20 19:15:00,15,1,0,7,20,4,19,15,10.74,0,0,381,30,0,0
"562",2014-04-20 19:30:00,32,1,0,7,20,4,19,30,10.15,0,0,457,30,0,0
"563",2014-04-20 19:45:00,46,1,0,7,20,4,19,45,10.15,0,0,490,30,0,0
"564",2014-04-20 20:00:00,11,1,0,7,20,4,20,0,10.15,0,0,470,30,0,0
"565",2014-04-20 20:15:00,16,1,0,7,20,4,20,15,10.15,0,0,520,30,0,0
"566",2014-04-20 20:30:00,12,1,0,7,20,4,20,30,9.17,0,0,546,30,0,0
"567",2014-04-20 20:45:00,41,1,1,7,20,4,20,45,9.17,0,0,647,30,0,0
"568",2014-04-20 21:00:00,19,1,1,7,20,4,21,0,9.17,0,0,634,30,0,0
"569",2014-04-20 21:15:00,8,1,1,7,20,4,21,15,9.17,0,0,599,30,0,0
"570",2014-04-20 21:30:00,23,1,1,7,20,4,21,30,9.31,0,0,588,30,0,0
"571",2014-04-20 21:45:00,40,1,1,7,20,4,21,45,9.31,0,0,835,30,0,0
"572",2014-04-20 22:00:00,15,1,1,7,20,4,22,0,9.31,0,0,712,30,0,0
"573",2014-04-20 22:15:00,7,1,1,7,20,4,22,15,9.31,0,0,658,30,0,0
"574",2014-04-20 22:30:00,6,1,1,7,20,4,22,30,8.91,0,0,639,30,0,0
"575",2014-04-20 22:45:00,9,1,1,7,20,4,22,45,8.91,0,0,858,30,0,0
"576",2014-04-20 23:00:00,6,1,1,7,20,4,23,0,8.91,0,0,761,30,0,0
"577",2014-04-20 23:15:00,9,1,1,7,20,4,23,15,8.91,0,2,749,30,0,0
"578",2014-04-20 23:30:00,1,1,1,7,20,4,23,30,6.88,0,1,751,30,0,1
